mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,logfbank_0,logfbank_1,logfbank_2,logfbank_3,logfbank_4,logfbank_5,logfbank_6,logfbank_7,logfbank_8,logfbank_9,logfbank_10,logfbank_11,logfbank_12,logfbank_13,logfbank_14,logfbank_15,logfbank_16,logfbank_17,logfbank_18,logfbank_19,logfbank_20,logfbank_21,logfbank_22,logfbank_23,logfbank_24,logfbank_25,status
16.47539609294546,22.33501880341621,31.87292207072283,14.692865156283546,-14.885074873006715,8.469170209443856,-31.26768056214915,-22.66051374098276,-30.991773203816635,20.382382778522157,4.373312681692841,-23.57151237161275,1.3510598211253675,12.52033064448248,14.67154012891858,15.521982007589477,15.114477492956302,14.049772405761423,13.728531843940557,10.51979557100424,9.26594415164044,7.959789140712521,9.095323924572268,9.549884229993317,8.41188264917285,9.50049623841479,6.754485102843986,4.5105507557989775,8.3945654762572,8.916765013803042,8.499099326197008,8.674879751289124,8.09989284025025,10.16302625841848,10.69321985253346,10.108305678092066,9.161792816365883,8.106047649445593,6.977290121294565,0
16.641520686969116,20.938629261439722,14.688168561605767,3.6373189625707663,-2.974878942029705,-3.2871155309701345,-15.971071633894312,-8.614924816253492,-15.81601087826005,9.666013338805529,-5.945688631416776,-2.0971856614773263,0.06592874509942934,14.33138830170523,12.802786256561854,15.469631563847933,15.515559466818488,14.018814799755441,13.812308567480454,12.718549733307633,11.75701069641225,11.300297481219248,11.003071295074456,11.39747498184426,10.985648657586538,11.014083443673037,9.936348434626124,9.708526119328061,9.965057027867717,10.056097061965067,10.04001517703754,10.036145496764455,9.125613325102979,9.951004019017946,10.09635886270579,10.408604061354659,10.687680780175613,9.63596539943027,8.991772676530582,0
16.724650198052526,20.816952466626624,17.67049228571382,14.398735678271413,-9.92921480508737,-0.45655671228348216,-16.855732932241747,-2.3073987553093396,-26.5879908829836,0.9404614774165926,-4.27329149751255,-6.261873963567348,-3.0616886391736537,13.378340871097581,14.958557886411553,15.777335735419948,15.16156168671843,14.178131576258638,13.947159327453702,11.6459859819601,11.464303906677186,11.172274782767659,10.657108050522263,10.739539245642082,9.804483333132886,10.036523283007416,9.510570545019787,9.457087093319917,10.381039681137702,10.840656391381899,9.941752795308934,10.248997500136653,9.427639048805624,10.660540393085439,10.83830289319454,10.305425790134347,10.784913207802175,8.498961929701757,8.186532031536801,0
16.929376166048712,19.02980281525896,21.692625778252197,11.497238900891778,-8.525258638204665,-6.471211805865478,-29.089242727065805,-12.554572147316621,-25.389093650982183,11.611631100872911,-6.532631450280874,-5.0236039345709855,-3.9809951684950984,12.726613339855703,14.891883544334506,15.615061659445336,15.857203496710131,14.825440020381544,14.445386046172434,12.17123376749091,10.860577633387175,9.935078881644724,10.091662274320962,11.146775296998898,9.644016392590853,10.62443234873849,9.583260602339733,9.262429638686301,9.958988709051487,9.98190227866026,10.51320954816012,10.516980804803087,8.790551455478798,10.855062076979852,11.257535513615142,10.60159732275836,11.520461494895084,9.611399675341909,8.582949997434213,0
16.750712664503457,22.283259691597863,14.812843320822584,4.9911887877120344,-4.555107552087617,-5.431367226639457,-13.503555494717931,-2.652961647987334,-13.639853292573342,2.650788514078122,-5.294047294474283,-5.755656802871081,-3.9576610232223444,13.518595535296079,14.979075507352583,15.638065578712423,15.050374436928655,13.9662005186865,14.7299834010698,12.979724521469777,12.096652117307668,11.621551727867399,11.453954168674073,11.299730336731004,10.523843057537379,10.757705408725142,10.49031488705969,10.103285930768312,10.1525614008706,10.363790093407859,10.228854748469608,9.796866638838008,9.443142210365082,10.054702912941071,10.252442804246732,10.515608414688558,10.228422939866848,9.589949771394524,9.17282920292718,0
17.002089616092807,22.906105234957096,27.156989757506363,6.436595361905578,-8.337319986981672,3.514115859118045,-27.662303765139193,-18.940329389664853,-22.898838870251144,30.045378363433006,-8.544584848846126,-7.680871272707124,-4.914954918297681,13.477427099329848,15.286951117117042,15.85502021602736,15.286323508575157,14.95523609882515,14.8851597369065,12.193745442557859,10.52947976900202,9.787742289521008,10.126309172549844,10.95248462241928,10.006676080299956,11.039840912600068,8.513717119596166,6.545829322598783,8.91138147024501,9.317831968210141,9.514267931498916,9.76986087075143,8.668410127504576,10.007168046258336,10.424185194749795,10.716706195386664,11.35097841167738,9.659086362624736,7.81283188329056,0
16.794940472967294,19.15187443434205,22.79769116272819,13.23803163722684,-8.606800050800729,2.6195247402879605,-34.708395610749314,-25.710118180582622,-24.73526626654241,27.839709834889735,-4.768617714475847,-1.176570095326279,0.47498211170861665,12.831259266546775,14.746493768880754,15.451055641532347,15.362966342134582,14.771795826815959,15.12060896359846,11.290300524196285,9.345858077865836,9.273536644176268,10.198352404295752,10.837514770598846,10.16674348957798,11.415856575800346,8.744549337626857,7.918154303620878,9.127293059362515,9.339771020256704,10.780332825873192,10.362101303228503,9.206255651315747,10.5036499893847,10.902183341086443,11.020466874981464,11.01506422900351,9.406988764114455,7.793855264962288,0
17.025877370965667,20.820501534196094,19.594849517056073,4.209208284125973,-10.975770938757114,0.2859262623895655,-25.223098852504545,-13.000931125237004,-21.710356034657437,21.394493625426822,-15.50295808366853,-5.09085808703041,-1.7971758051941822,12.763416271582807,15.327409429259072,15.823183946017457,15.165128451870435,14.926066568573,15.236494324682972,12.679370731334606,11.736962693965747,10.96133459931932,11.199768930408537,11.288934295258473,10.761412389112976,11.582989571010538,9.270438324046603,9.159937592538421,9.391006817955738,9.415242269231184,11.06552512292212,10.861938294838653,8.795949460796688,10.581836685891165,11.002802023617589,11.39519452006669,11.631685421497034,9.588915456738317,8.556814951367063,0
16.816409815794024,20.858326076715127,13.03270805684891,5.306427342444881,-10.251018524419154,-1.1288230864957443,-21.00099426503498,-13.751140084197516,-14.156819456445108,12.448083298328976,-10.227344351554793,-0.6731038246913712,3.8510835630159685,13.201037024784801,14.415645192324451,15.391892374163696,15.44655507807365,14.438069450697958,15.286673103564247,12.77995978414073,11.844077152811993,11.504628327077814,11.644827209838791,11.795534016149524,10.824831652288795,11.756825443050504,10.415395227423263,9.93987945453793,9.749625673941091,9.774912245952537,11.53256545683411,10.806843341710744,9.554631723920082,10.598809407536846,10.86491517847027,10.706941592005714,10.809244796745094,9.32282396047668,8.855558448394785,0
16.964968319590945,21.410130239192835,21.1237442615209,12.780060478390835,-13.881884674807907,2.2513522538738715,-30.901626226532628,-34.254865914073335,-23.643848942159025,41.55599581219085,-11.98200984365565,-19.878240818526823,3.077005053679438,12.099434395100495,15.340557208601599,15.76216991330606,15.055665007122876,14.987982138914893,15.190799591560118,12.065273962350464,10.197507815516932,8.628247654158985,10.2396696430172,11.060388198429091,10.560008930912788,12.006476020777356,8.375649753647826,6.50518464006189,8.757051201499308,9.680893993771116,11.543594338606571,11.063561308566701,8.286580948037221,10.218300968826789,10.601064677644885,11.03630697484563,10.119152215348263,8.80313037965062,7.64702916347494,0
16.852695127241788,19.86330531493708,10.033393715525769,4.4242656905710245,-7.9155569331607705,-4.732517005644888,-18.749175178661897,-3.5914485366463995,-10.916697034010495,16.260239732506285,-5.513518748665265,-6.61120139113956,5.324917020015901,14.211979653390099,13.457020876921474,15.401412115330547,15.315140395119133,14.268552577384902,15.358265280659134,13.436201912802904,12.553797562356323,11.972200534749668,11.57909090494327,11.740293625176081,11.614146366194497,12.207759778466158,10.88182747445496,10.466073687652571,10.733692945766077,10.922960243219814,11.354890660743067,10.896513377213324,9.430352755279308,10.948922656882367,11.075620872402595,11.180713210853606,10.884479204920186,9.82296686689731,9.17681101353315,0
16.89987355452765,20.279462887399525,18.758645545251024,15.989991394852849,-13.805725857494998,-6.517865564358248,-31.79051425136856,-12.28896746023175,-28.129008421628026,33.13088706136954,-15.721679636387114,-17.48561582304339,2.3166961601549034,12.22341558772416,15.22416715883309,15.677361915421022,15.019131269325326,14.94083642064267,15.139596868750719,12.125099724133904,10.787886032958799,9.715660715301173,9.933273201893318,9.844550514445169,10.283991284986312,11.75484429992627,9.183155145994542,7.759889993736387,10.03269298006614,11.063137722504129,11.073069768445183,10.730656481099915,8.236510751105607,10.70165586497137,10.696464791994485,11.158978287402705,11.234123753910762,8.674821051100336,7.216329786313271,0
16.8064065159672,22.33222520990068,15.897135366625974,10.55313572218436,-14.952146899702338,-2.1737323418805725,-24.361984454833546,-3.4029140245712313,-17.65622510165152,31.144304954457716,-9.516992374584763,-7.468073805032257,15.081941003445085,14.522922490587073,12.974059585598168,15.44788677543892,15.15885105803768,14.610287636722076,15.16989705506289,12.852231068610152,11.686636571182133,10.851809144116933,10.570889942533148,10.321474726523935,10.545014307443314,11.569503410557527,9.33499890440232,8.742687902922615,9.684352076929091,10.124963289020656,11.289731491506998,10.733092005599941,8.13485110411445,10.305450142346329,10.992316847205746,11.151915631212798,10.325681937609334,8.61468289155093,7.410943032158685,0
16.87419045777486,23.08670579177945,20.76481908492683,5.864878901677569,-17.624805313785167,-5.801550676194862,-32.996391284600286,-13.05482499875843,-28.881148879377086,22.30314804731394,-19.709852053781308,-23.973154692069528,-6.594649463803196,10.625690977440675,15.399526371617645,15.800093637958975,14.903555449590003,14.51452097431894,15.058410489263148,12.451758259990788,11.16868111826895,10.266198533976914,9.5706982547008,10.005084696192382,9.99258238372496,10.716884136282241,8.389911605859961,7.269674914796991,8.876626995611307,9.552500780524683,9.982554640696728,9.464190042314678,7.803965880690387,9.940818192730452,10.30170473024071,10.704722427689267,10.331634999360112,8.647293479816055,6.956549998228006,0
16.859422420954807,21.530365317407885,19.585561279799347,13.046580139281941,-14.507215714194372,-7.373237864534952,-27.37257746963004,-3.719455799985744,-25.82364920605769,13.7025115009234,5.202084521275007,-6.784560655140337,7.62659623516853,13.60931912366664,14.056586646464817,15.2563641332052,15.656263321123475,15.172599995507614,15.041190812539297,12.24456714322072,11.038830921718947,10.555244827855907,10.395877109614178,10.325044311269247,9.665864197276994,10.358667966120118,9.32449273305648,8.84402446554741,10.199949727866121,11.029634027119235,9.87612377678295,10.127805422414315,8.50373904286295,10.972560317136754,11.208755212829656,10.609105632632566,10.340097515062574,8.912318542450574,7.836753830954402,0
16.799436006590433,19.863390663996075,10.820239384607845,2.520027359576942,-8.204032555052542,-9.285624132476944,-11.861826583919758,3.24047236441359,-19.16602587882911,6.920473504652588,-6.271918385798927,-11.411231041651508,-7.333456436148517,12.65699614210805,15.072902448803967,15.669388587043068,14.443427246137487,14.020528070455297,15.207282438820949,13.587739772332423,12.807365321468628,12.105389837377905,11.943255505180346,11.672694535285597,11.116667883675115,10.926654731501966,10.78461072055319,10.707625704058461,11.110478640388907,11.187668762736672,10.931686951791928,10.556883524318431,9.147267769707149,10.456015053630214,10.979280401625264,11.122805305960439,10.961581717782327,9.822793591063503,9.459035717566985,0
16.921802380225124,20.562208487157427,19.43544696166348,13.038461767518562,-9.542359373597279,-10.416343696876094,-25.873459038468816,-17.127847243668068,-30.07278472073751,26.194651378079392,-3.693995112053986,-8.148884358075408,5.7999119676591135,13.079189605594303,14.312070377904359,15.374091328232817,15.752776653084698,15.255583698535322,15.0609497996424,11.788889252262269,10.561961312790887,10.123790613653199,10.19431076731949,10.441093813927443,10.348382986313416,11.207513515292293,8.848517110901499,8.498552305148456,10.101497540771245,11.068667823829234,10.842527878688468,10.284583542232522,8.64603194858967,9.950953195636245,10.661850110035605,10.747684048288702,10.78299133128623,9.482785374869373,8.062420619354532,0
16.788741862047335,21.667574488583437,22.931720613980957,12.200736442906289,-14.589777078693201,-1.941762742604305,-21.58569602487306,3.1988445182741554,-16.75599878810261,24.582813420652077,-10.481367011496673,-15.093930870494514,1.0844094871659973,13.894531256172067,14.848543366262541,15.750222220100994,14.56308666583337,14.087345572929252,15.131899123898059,12.633196160862166,11.60269627736113,10.700836686852591,9.730038816534496,9.683880197430133,9.5561620176837,10.94491192513122,8.626069624722446,8.163573252901273,9.519783330462705,10.448029264417391,10.227238482809593,10.054407291433147,8.519754419152445,10.653415527071598,11.02951969017789,10.862341985562619,10.77243889088911,9.301539090601407,7.409827419702938,0
16.8750523226859,19.49187858473335,12.656942892682466,4.907822160752614,-12.235760241294324,-3.74819295359112,-27.073709859486552,-7.3426189657802,-16.25301319741923,7.002113321688832,-3.586501835802809,-17.519266623654904,1.7036581549694536,12.44470578334087,14.729028552611464,15.511555811898015,15.40795811724263,14.62324674031777,15.219271809433138,13.229633201648348,12.263670250469481,11.542112257762719,11.323835396719883,11.539977413473101,11.178031425798444,11.922943708456208,10.446981101704765,10.010547662601695,10.42454130314978,10.93322543073992,10.701091468896786,10.523712143593102,9.611775220905738,11.35460586738654,11.677662209102154,11.390672453172106,10.35116268013458,9.512717021583459,9.186530247271508,0
16.726492079760025,21.57958353894725,15.248821996503446,2.7790653123367415,-7.131485582894916,0.4387721158100983,-17.77019340818336,-6.244605493428691,-15.002401306082488,17.6614534977974,-6.734191411884929,-11.363812219777557,-0.24096983799937188,13.460616985014017,14.763415622862691,15.63387184016484,14.508273751450615,14.252517550807625,15.097341368719771,12.892380418496339,12.018228659797876,11.603838460488413,11.318853555186354,11.343244540550103,11.295559826497696,11.603604623914269,9.620744118630085,9.54122495238005,9.525342228283721,10.375727273154594,10.533798095850518,10.069972439872165,8.953972409594934,10.505445410945786,10.602417540151025,11.03315935058779,10.627061055602267,9.593852979198813,8.799878401976837,0
16.862100259730227,21.56431947079478,20.426733254388733,11.677773359477815,-11.631882453898656,-5.729852185608636,-20.952228288436853,-10.17497434484239,-24.435684418452006,28.93523159101194,-9.999715080975502,-14.707600494984824,2.3243152814527273,13.172292860283617,15.08649702363711,15.700512189339207,14.963112935612294,14.666473242541661,15.112610743914896,12.541549875037493,10.931871118979323,10.5823132964252,10.277519614545803,10.16262803773707,10.243818309608681,11.366826131501663,8.668464758760848,8.03717031123301,9.792684558524241,11.000689096657583,10.537542428412987,10.614032883859371,8.376703635895694,10.062374642299995,10.632116034258285,10.95754248268072,10.72573577256798,9.320183713442187,7.895923236319159,0
16.630559911199995,19.1422728277072,22.768021907235152,17.491767162069063,-11.890667504758426,-6.049692333812634,-27.4106779066616,-22.86174824603802,-16.627587974003053,27.344793338421667,-8.075782643386418,-8.185369818088734,-1.68526772470292,12.778754968508355,14.67988788228086,15.399923278229718,14.827679788862172,14.75260573817486,14.97371176150526,11.480351293263352,9.764354979588381,9.371758286803272,9.350652452080494,9.329554127731399,10.096013024426915,11.152832700181007,8.428418624307914,7.624957355270384,9.342988983757525,10.525600837401836,10.305209607539652,10.85695801578215,9.207835096399029,10.50902511118288,10.285589086989306,10.095119371526943,10.564602345789218,9.733503343708069,7.574903500225602,0
16.84541980045854,18.945194308043586,19.991330139575386,9.697932392190188,-12.497845773786027,-2.6467574051100176,-23.977958035370683,-9.963676031717988,-21.915943592056454,26.923100534554433,-15.121386784753767,-10.3989228573424,1.2964987407498725,12.911961323117117,15.096585281803984,15.64287951256597,14.940734251208784,14.619770080929465,15.145797296467395,12.609766740807572,11.215656572087205,10.90314499211246,10.319900185651713,10.679484662941388,10.52657757162301,11.43713037454363,9.284061363207892,8.836543462228644,9.455150930537528,10.654066267985947,11.219390859506001,11.028645234874364,8.840639121088486,10.781383658615832,11.1794596845199,11.512818971069581,11.425333274222256,9.911014144865936,8.188914228383682,0
16.576600604205318,19.58216306948993,17.20623491846576,16.709466496306156,-7.961231410433138,-14.466251317801527,-26.37059947405713,-11.341582335931902,-20.03279122057022,20.96773327006,-14.533158225376754,-0.41841554683972815,4.518253219174455,12.657083449894571,14.440969829410227,15.24123835365585,14.9919319876066,14.647724959294306,15.012908933134216,11.626712371659728,10.373018491552658,9.988822446074408,9.834066717500715,9.509348768339068,9.696816964306267,11.116682064844559,9.948763107895598,9.224794659243399,9.84763406144803,10.841709699174412,10.814715099943873,10.75174058194663,8.648969622943966,9.87330720779007,9.977928609187794,10.51481720205588,10.670136080508872,9.318860515049394,7.740277148137809,0
16.73824484317033,18.649804880339033,24.464387038719323,22.035394061388637,-19.704010644928246,-9.504586104566066,-27.933825306560077,-19.973526621080197,-21.353041519887704,30.393251244142228,-15.504337902963906,-13.406993218492834,-0.6079790370035427,12.022344560480827,15.104619480541933,15.56110033467149,14.835287959969811,14.768295971326504,14.927931511778882,11.773812226429804,10.052512965194943,8.75402221556577,8.812437718469992,9.245102304807917,8.807340368315927,10.53082721809023,8.707842580442668,6.744381055827993,9.633437080991929,10.344115350442426,11.438219130013417,11.205105779781514,8.685672508777335,10.818047583760187,10.585302456530957,10.25599086706561,10.650683992436335,9.297847911410853,7.014927721496443,0
16.626331603505907,18.769065285768452,13.085870524898834,2.5602286408921313,-10.852921462213107,-2.098186574661533,-20.216811273729572,-0.2150744732883677,-11.42158009329424,11.343872121986502,-5.597776605254409,-4.807883741644248,2.926421570692758,13.789587927065625,13.560634517748626,15.15772753367901,15.101016882034688,14.115496897952669,15.11370236858653,13.309102989457754,12.457846014680031,11.981781407747457,11.555897647369905,11.141265585482074,11.37301253338419,11.566041894819165,10.310664711111711,10.288768575608204,10.573603278275439,10.281278161666027,10.563122162649531,10.937597241799228,9.780382789568364,10.726663716761017,11.31899408706739,11.888993609003766,10.739192056528491,9.689941856609366,9.334369656145025,0
16.709812986821145,19.844569703808762,26.70783132762474,18.226770174557284,-17.469265318371907,-13.404154970595185,-28.458900008456634,-0.14246293503580898,-28.704740718619725,22.63184361048881,-9.089203467445897,-14.826673996728323,9.462396567436281,12.511035068789212,14.968398727547404,15.519727474789589,14.85485858098145,14.787010474017471,14.91453515989514,11.924845196650796,10.522433926988104,9.302242743202594,9.13107744530008,8.719035149271125,8.084589759708653,9.768125343347783,8.686097101078264,7.660181549981332,9.593884256751103,10.650180961484471,10.436795237134577,10.10590378820275,7.749823071483399,10.262263786832577,10.940284604939768,11.675117047186136,10.12833440302714,8.774828582078527,7.585481313360673,0
16.704597229383896,20.05357246507782,20.410781869908032,7.3861899134004885,-14.178985197172565,-8.503025128522252,-21.695337289365842,5.817398110391019,-20.784229110990804,18.22730493636509,-0.012964908268759337,-3.1796166539657853,13.808518683362248,14.45661496490216,12.760829868703448,15.347183100612273,14.948567099932678,14.774806081370045,15.012219471381458,12.780161291573144,11.726143927777867,10.981457558097699,10.667591789876957,9.921781760101773,9.781902379296033,10.022185727902356,9.548081353192536,9.213001656423021,9.940005508295672,10.300717595084299,10.615153476869665,10.006637795280302,8.105781246807702,10.749151930904649,11.160963007649993,11.568755315885022,10.566056174963007,9.482665020750858,8.413110185495038,0
16.7708124951025,20.833865838220945,19.439624267817095,10.957114506554957,-19.15816544353741,-7.321734432250277,-20.78646234735247,-11.207805828494767,-26.745372042977234,17.76287426239717,-18.439045136597116,-7.385605408953346,-0.9790931929386968,11.746631625641283,15.155979676610146,15.637785730746453,14.81194241130346,14.752286451772617,14.912825635219715,12.29528778790749,11.475332525258809,10.5827986965985,10.453469886802218,10.242675625696156,9.407741666643542,10.317401449928518,8.88974284726441,8.535364765653592,9.431809059664985,9.975142325335666,11.207559648933318,10.926619866975829,8.622640127199807,10.103105884278062,10.495762119764029,10.884906074644485,10.630264446404674,8.96351812201867,7.633615921218331,0
16.793421959762775,19.035738415394768,24.285603076690126,19.662692436707932,-7.298456502310957,-13.064195213204474,-29.345584895634758,-17.790440090864763,-34.41733244384158,21.520957247059258,-0.6781539141740379,7.750115770861206,9.544314588132066,13.0213507749675,14.30584395787506,15.20002660444567,15.49598523849024,15.360680419365158,14.92183576685092,10.385691891792254,8.96668810360945,9.26406034236422,9.431277584692703,10.003126649582804,8.498747117756189,10.15309764756002,8.832329736897695,8.535196154239157,9.699453494542103,10.435616881930379,10.652029138461296,10.186944501438974,8.389480024877496,9.772383437130188,10.311742836671156,10.764463585984252,10.769828362606336,9.245982542462363,7.8465812938397,0
16.545548995170062,23.069887409877335,19.141639263159945,9.04988212791276,-4.765518502570125,-6.93999187941866,-17.35061283226598,0.6752349236636229,-19.99762775015966,11.162036274483322,-4.984777203797511,-5.862831284633795,-0.41630053842838033,13.714646463006515,14.575690895912597,15.517257537846913,14.764214442622599,14.07425756530754,14.426893171662128,12.253785084048921,11.205174767515787,10.814392520350365,10.484333875305941,10.111140209628138,9.745118725045447,10.220342873731513,9.472794776124376,9.200308778636732,9.596431838125568,10.172940200343279,9.954053661346137,9.06056380402278,8.004422149154667,10.092336523317371,10.088929499610286,9.618567193520558,10.545728094516038,9.418724286811965,7.811636383645867,0
